"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","bedrooms","price","number_of_reviews"
"1531",13069980,"Centrum-West",52.3738371037643,4.88115763982968,"Apartment","Private room",1,130,2
"1532",6728850,"Centrum-West",52.3750745771789,4.90052013104538,"Apartment","Entire home/apt",2,163,57
"1533",11562257,"Centrum-West",52.3760080898652,4.87695385690806,"House","Entire home/apt",1,130,6
"1534",27886,"Centrum-West",52.3867273161247,4.89207807008934,"Apartment","Entire home/apt",1,136,48
"1535",10095483,"Centrum-West",52.3855506704176,4.88308993854911,"Apartment","Entire home/apt",1,95,1
"1536",1470488,"Centrum-West",52.3726478007384,4.8922614085064,"Apartment","Entire home/apt",1,130,25
"1537",290701,"Centrum-West",52.3761441811701,4.89893668521752,"Apartment","Private room",1,111,146
"1539",9891036,"Centrum-West",52.3764847796996,4.89416755725624,"Apartment","Entire home/apt",2,121,32
"1540",13051769,"Centrum-West",52.3753647754053,4.89994806925811,"Apartment","Entire home/apt",2,270,3
"1541",6450372,"Centrum-West",52.3724459781459,4.89026116880258,"Apartment","Entire home/apt",1,150,9
"1542",3435638,"Centrum-West",52.368521888219,4.88919373225821,"Apartment","Entire home/apt",4,251,59
"1543",13597888,"Centrum-West",52.3808867396193,4.89123925856208,"Apartment","Entire home/apt",1,140,0
"1544",1043553,"Centrum-West",52.3716060493467,4.8858924313125,"Apartment","Entire home/apt",2,243,6
"1545",10441222,"Centrum-West",52.3668800640231,4.8786602748044,"Apartment","Entire home/apt",1,105,24
"1546",12052317,"Centrum-West",52.3690506757674,4.87709661644569,"Apartment","Entire home/apt",0,128,5
"1547",10120059,"Centrum-West",52.372306065824,4.89849535574912,"Apartment","Entire home/apt",1,251,0
"1548",12020581,"Centrum-West",52.3665188666507,4.89285192567749,"Apartment","Entire home/apt",2,190,3
"1550",3042134,"Centrum-West",52.366368227087,4.88548321479193,"Apartment","Entire home/apt",2,160,34
"1551",2059096,"Centrum-West",52.3712471120197,4.89748017812506,"House","Private room",1,110,17
"1552",5663570,"Centrum-West",52.3760465765115,4.8773800423104,"Apartment","Entire home/apt",1,115,16
"1554",11955024,"Centrum-West",52.38076187448,4.88597926276928,"Apartment","Entire home/apt",1,165,9
"1555",2059084,"Centrum-West",52.372624272225,4.89527289694207,"House","Private room",1,550,9
"1556",2059078,"Centrum-West",52.369866505039,4.8960653203666,"House","Entire home/apt",5,801,5
"1557",2059066,"Centrum-West",52.3713046026266,4.89660594613009,"House","Private room",1,346,8
"1558",13354191,"Centrum-West",52.369486526539,4.89450960995574,"Apartment","Entire home/apt",1,111,1
"1559",13692525,"Centrum-West",52.365748102825,4.88040131186773,"Apartment","Entire home/apt",0,115,0
"1562",8320806,"Centrum-West",52.3689038948943,4.88162430727218,"Apartment","Entire home/apt",0,136,14
"1564",5393304,"Centrum-West",52.373532792013,4.88074816446788,"Apartment","Entire home/apt",1,195,10
"1565",6115932,"Centrum-West",52.3663028034743,4.88435530063575,"House","Entire home/apt",3,501,8
"1566",3374332,"Centrum-West",52.3751374071885,4.88114660345258,"Apartment","Entire home/apt",2,149,25
"1567",9108733,"Centrum-West",52.3741190124257,4.87909265484689,"Apartment","Entire home/apt",2,251,3
"1568",6647228,"Centrum-West",52.3710342040148,4.87605671803888,"Apartment","Entire home/apt",1,150,14
"1570",11309632,"Centrum-West",52.3725338842653,4.88640678271045,"Apartment","Entire home/apt",1,150,16
"1571",2813295,"Centrum-West",52.377329018324,4.89533194759123,"House","Private room",1,85,54
"1572",1469096,"Centrum-West",52.3784204341185,4.88650392708699,"Apartment","Private room",1,90,310
"1573",11561738,"Centrum-West",52.3742051561571,4.88770256597539,"Apartment","Entire home/apt",4,226,0
"1574",13134583,"Centrum-West",52.3812471884886,4.88059051625931,"Apartment","Entire home/apt",2,140,4
"1576",10611436,"Centrum-West",52.3690889236434,4.8865336496414,"House","Entire home/apt",2,245,10
"1577",12643007,"Centrum-West",52.3801717549512,4.88549328976885,"Apartment","Private room",1,100,2
"1578",9104050,"Centrum-West",52.3824808599042,4.8863116676822,"Apartment","Entire home/apt",3,561,0
"1579",1534620,"Centrum-West",52.3764487015974,4.89410106512949,"Apartment","Entire home/apt",1,155,33
"1580",10545793,"Centrum-West",52.374557855362,4.89819620384084,"Apartment","Entire home/apt",1,120,7
"1581",2216383,"Centrum-West",52.3756623943116,4.88146215287093,"Apartment","Entire home/apt",1,149,13
"1582",4647548,"Centrum-West",52.3675979595801,4.88112852581691,"Apartment","Entire home/apt",2,125,2
"1583",2058860,"Centrum-West",52.3714636383615,4.89712028393402,"House","Private room",1,216,9
"1584",2550358,"Centrum-West",52.372818584324,4.88501295408234,"Apartment","Private room",1,115,10
"1585",59963,"Centrum-West",52.3677869857968,4.89509825108943,"Apartment","Entire home/apt",1,124,57
"1586",8841798,"Centrum-West",52.3756079550392,4.89487448527063,"Apartment","Entire home/apt",1,146,2
"1589",12380645,"Centrum-West",52.3777612488248,4.89627510131152,"Apartment","Private room",1,155,6
"1590",13461970,"Centrum-West",52.3796470477446,4.8800269622133,"Apartment","Private room",1,70,0
"1591",12086908,"Centrum-West",52.3789688756046,4.88532569810998,"Apartment","Entire home/apt",1,165,5
"1592",8693589,"Centrum-West",52.3777458156796,4.89492220400819,"Apartment","Entire home/apt",1,111,14
"1593",3238898,"Centrum-West",52.3709788278281,4.89701340193904,"House","Entire home/apt",2,251,29
"1595",10644438,"Centrum-West",52.3806344632789,4.88634426524895,"Apartment","Entire home/apt",0,89,29
"1596",1371048,"Centrum-West",52.3797365800489,4.88259408921436,"Apartment","Entire home/apt",1,95,58
"1597",10643859,"Centrum-West",52.3764259098713,4.87778697873035,"Apartment","Entire home/apt",0,136,8
"1598",3697011,"Centrum-West",52.3665326513981,4.8849681997905,"Apartment","Entire home/apt",1,181,33
"1599",5925158,"Centrum-West",52.3697695688388,4.88641669369209,"Apartment","Entire home/apt",2,140,129
"1600",13308302,"Centrum-West",52.3685973555644,4.88121792308285,"Apartment","Entire home/apt",3,300,0
"1601",5531974,"Centrum-West",52.3739590363097,4.89914586379236,"Apartment","Entire home/apt",2,300,15
"1602",4745460,"Centrum-West",52.3665422436789,4.89092770651415,"Apartment","Entire home/apt",1,136,85
"1603",3270897,"Centrum-West",52.3744610610762,4.88099594390355,"Apartment","Entire home/apt",1,125,41
"1604",2713798,"Centrum-West",52.3709032975421,4.89016769041194,"Apartment","Entire home/apt",1,150,14
"1605",3696833,"Centrum-West",52.3705454980332,4.87766399535838,"Apartment","Entire home/apt",0,125,18
"1606",10512492,"Centrum-West",52.3786984660577,4.88536288818438,"Apartment","Entire home/apt",0,90,21
"1608",8387594,"Centrum-West",52.3674286022571,4.88949356478144,"Apartment","Private room",1,99,47
"1609",9851226,"Centrum-West",52.374247180232,4.87918154732255,"Apartment","Entire home/apt",2,171,0
"1610",6122045,"Centrum-West",52.374421518684,4.89791940525906,"Apartment","Entire home/apt",2,376,9
"1611",6088449,"Centrum-West",52.3754550961193,4.87865011150204,"Apartment","Entire home/apt",2,251,17
"1612",13199869,"Centrum-West",52.3687363846199,4.87885596712501,"Apartment","Entire home/apt",1,181,0
"1613",6154235,"Centrum-West",52.3742160430061,4.88133148032171,"Apartment","Entire home/apt",2,350,9
"1614",7715832,"Centrum-West",52.3728950413917,4.89989705159575,"Apartment","Entire home/apt",2,160,50
"1615",6219690,"Centrum-West",52.377419242077,4.8951978000597,"Apartment","Entire home/apt",1,180,25
"1616",5760947,"Centrum-West",52.3740576104875,4.87782472788025,"Apartment","Entire home/apt",0,117,6
"1617",10807217,"Centrum-West",52.3689685686131,4.87747166039308,"Apartment","Entire home/apt",2,401,0
"1619",7104387,"Centrum-West",52.3737069025925,4.87734568299929,"House","Entire home/apt",0,131,1
"1620",8808299,"Centrum-West",52.3717451768497,4.87555259624096,"Apartment","Entire home/apt",1,110,43
"1622",8251195,"Centrum-West",52.377534743931,4.89027740751084,"Apartment","Entire home/apt",2,150,21
"1623",12019229,"Centrum-West",52.366723233853,4.89366072072027,"Apartment","Entire home/apt",2,190,6
"1624",13461005,"Centrum-West",52.3777748592675,4.886092836838,"Apartment","Private room",1,120,1
"1625",6907368,"Centrum-West",52.3739092915605,4.88141152651807,"Apartment","Entire home/apt",1,130,2
"1626",818085,"Centrum-West",52.3748142966189,4.89293923396223,"Apartment","Entire home/apt",1,121,10
"1627",823669,"Centrum-West",52.3843742165328,4.89065512305775,"Apartment","Entire home/apt",1,171,7
"1628",13509083,"Centrum-West",52.3759337953149,4.87945058314359,"Apartment","Entire home/apt",2,251,1
"1629",911536,"Centrum-West",52.3777736953856,4.89610219209376,"Apartment","Entire home/apt",1,136,35
"1630",4810930,"Centrum-West",52.3733769886164,4.88469544514314,"Apartment","Entire home/apt",1,120,10
"1631",13527219,"Centrum-West",52.3695430196887,4.89222168750911,"Apartment","Entire home/apt",1,195,0
"1632",1238420,"Centrum-West",52.3718923185125,4.89766633591124,"Apartment","Entire home/apt",2,321,0
"1633",11429241,"Centrum-West",52.3778569927542,4.88118136607581,"Apartment","Entire home/apt",1,125,17
"1634",4744566,"Centrum-West",52.3808714405033,4.8808658021899,"Apartment","Entire home/apt",1,150,1
"1635",1134823,"Centrum-West",52.3722844867627,4.8754885596698,"Apartment","Entire home/apt",2,175,0
"1636",2328244,"Centrum-West",52.3756727752289,4.88132451998131,"Apartment","Entire home/apt",0,90,21
"1637",3040589,"Centrum-West",52.3806033590422,4.88672512694501,"Apartment","Entire home/apt",1,95,13
"1638",5760565,"Centrum-West",52.3816731664007,4.88779539819626,"Apartment","Private room",1,65,44
"1639",189754,"Centrum-West",52.3743343160331,4.89246876049259,"Apartment","Entire home/apt",1,160,43
"1641",10380606,"Centrum-West",52.3833972994976,4.89181830704065,"Apartment","Private room",1,40,0
"1642",5909332,"Centrum-West",52.3784398346548,4.8925819531301,"Apartment","Entire home/apt",2,251,2
"1643",6284586,"Centrum-West",52.3813976687344,4.88062532038665,"Apartment","Entire home/apt",0,99,5
"1644",4810016,"Centrum-West",52.3781201961564,4.87874399297994,"Apartment","Entire home/apt",2,181,6
"1645",10872088,"Centrum-West",52.3770592518593,4.89082547073061,"Apartment","Entire home/apt",1,95,11
"1646",10052457,"Centrum-West",52.3723924964956,4.89760640206468,"Apartment","Entire home/apt",1,129,19
"1647",11887450,"Centrum-West",52.3726941876614,4.88178416267245,"Apartment","Entire home/apt",1,220,5
"1649",13133594,"Centrum-West",52.3826374845968,4.88655985234164,"Apartment","Entire home/apt",1,99,1
"1650",12086763,"Centrum-West",52.368075415054,4.87915727925221,"Apartment","Entire home/apt",1,130,8
"1651",10719528,"Centrum-West",52.371750380537,4.88973971973747,"Apartment","Entire home/apt",0,111,17
"1652",11560697,"Centrum-West",52.3719167296194,4.87692913363261,"Apartment","Entire home/apt",1,111,6
"1653",13231858,"Centrum-West",52.3801461278226,4.88996537982204,"Apartment","Entire home/apt",2,200,0
"1654",561446,"Centrum-West",52.3741900508542,4.89827135753566,"Apartment","Entire home/apt",1,120,40
"1655",2964432,"Centrum-West",52.370071087744,4.89032733204914,"Apartment","Entire home/apt",2,280,13
"1656",3466962,"Centrum-West",52.3710956607354,4.8755330054536,"House","Entire home/apt",4,276,54
"1657",1205976,"Centrum-West",52.3827835842464,4.88219185337208,"Apartment","Entire home/apt",2,80,2
"1658",6252210,"Centrum-West",52.3694192767639,4.89142064206595,"Apartment","Entire home/apt",0,100,3
"1659",6383231,"Centrum-West",52.3788130521041,4.89454444392973,"Apartment","Private room",1,99,75
"1660",11167337,"Centrum-West",52.3733608130846,4.87756934026216,"Apartment","Entire home/apt",1,130,7
"1661",5727834,"Centrum-West",52.3755961875964,4.89490797394296,"House","Private room",1,75,31
"1662",6841949,"Centrum-West",52.3802018646703,4.89342379404266,"Apartment","Entire home/apt",1,99,2
"1663",9889346,"Centrum-West",52.374945255219,4.88225360459563,"Apartment","Entire home/apt",2,209,6
"1665",11985691,"Centrum-West",52.375403468613,4.89128118000765,"Apartment","Entire home/apt",2,191,5
"1666",13329152,"Centrum-West",52.3714143099247,4.8935586770113,"Apartment","Private room",1,75,2
"1667",9659119,"Centrum-West",52.3744882868258,4.90018192958441,"Apartment","Entire home/apt",2,350,2
"1668",4613584,"Centrum-West",52.3728397577459,4.88366389231649,"Apartment","Entire home/apt",1,199,0
"1670",11428550,"Centrum-West",52.3697415501315,4.89331264434871,"Apartment","Entire home/apt",1,169,5
"1671",12051114,"Centrum-West",52.3752339834576,4.88040597353972,"Apartment","Entire home/apt",2,210,3
"1672",1237639,"Centrum-West",52.3744736388713,4.90017567953062,"Apartment","Entire home/apt",4,441,0
"1673",1041013,"Centrum-West",52.3708878181782,4.88724400520627,"Apartment","Entire home/apt",2,358,31
"1675",3911407,"Centrum-West",52.379759259509,4.89170345719321,"Apartment","Entire home/apt",1,150,19
"1676",8786022,"Centrum-West",52.3734417889824,4.8824899456241,"Apartment","Entire home/apt",1,296,3
"1677",5427271,"Centrum-West",52.3724331155169,4.87829651684174,"Apartment","Entire home/apt",1,150,33
"1678",1302947,"Centrum-West",52.3732559179261,4.89733726454386,"Apartment","Entire home/apt",1,98,5
"1679",13033858,"Centrum-West",52.3755165170053,4.88150548782798,"Apartment","Private room",1,65,2
"1682",7304011,"Centrum-West",52.3686021058855,4.8785373305902,"Apartment","Entire home/apt",2,200,75
"1683",1986756,"Centrum-West",52.3733781969615,4.89775846502275,"Apartment","Entire home/apt",1,150,10
"1684",1107057,"Centrum-West",52.3805692590916,4.8835508077173,"House","Entire home/apt",2,191,13
"1685",11854944,"Centrum-West",52.3770972846501,4.8945351030575,"Apartment","Entire home/apt",1,100,20
"1686",9921636,"Centrum-West",52.3717232394142,4.8814204378442,"Apartment","Entire home/apt",2,401,2
"1688",713745,"Centrum-West",52.376046836764,4.8800165685705,"Apartment","Entire home/apt",2,150,130
"1689",4285448,"Centrum-West",52.369919981735,4.87930333447556,"House","Entire home/apt",1,175,4
"1692",13427670,"Centrum-West",52.3711916515573,4.89563204561401,"Apartment","Entire home/apt",1,125,6
"1693",5628879,"Centrum-West",52.3792587368084,4.89359390429265,"House","Entire home/apt",4,350,13
"1694",9397166,"Centrum-West",52.3721720278897,4.88784951992246,"Apartment","Entire home/apt",1,159,7
"1696",12598924,"Centrum-West",52.3669994746484,4.88044937659681,"Apartment","Entire home/apt",2,299,0
"1698",4776257,"Centrum-West",52.3744005113094,4.87973262027171,"Apartment","Entire home/apt",2,276,1
"1699",8380662,"Centrum-West",52.3786336040629,4.89153196845071,"Apartment","Entire home/apt",3,451,1
"1701",7069859,"Centrum-West",52.3726862455055,4.88661518623302,"House","Entire home/apt",2,130,3
"1702",12177432,"Centrum-West",52.3741904261842,4.89350254274591,"Apartment","Entire home/apt",1,111,4
"1703",13394061,"Centrum-West",52.368480610472,4.88189196520189,"Apartment","Entire home/apt",1,100,1
"1704",1386548,"Centrum-West",52.3781559353414,4.89258324116491,"Apartment","Entire home/apt",2,110,17
"1706",4571531,"Centrum-West",52.3816434494375,4.88819033543256,"Apartment","Entire home/apt",4,351,15
"1707",4120357,"Centrum-West",52.3805796963352,4.89233662132118,"Apartment","Entire home/apt",1,130,38
"1708",5693214,"Centrum-West",52.3798772292975,4.88381122224637,"Apartment","Entire home/apt",1,146,6
"1709",10346265,"Centrum-West",52.3706553705825,4.88598124389271,"House","Entire home/apt",1,125,4
"1710",253650,"Centrum-West",52.367751656756,4.88981505812898,"Apartment","Entire home/apt",1,149,207
"1712",11034379,"Centrum-West",52.3872900093691,4.89121676340024,"Apartment","Entire home/apt",1,100,17
"1713",5864060,"Centrum-West",52.367464176039,4.88691833303826,"Apartment","Entire home/apt",1,98,70
"1714",10183876,"Centrum-West",52.3673696929543,4.88225484329849,"Apartment","Entire home/apt",2,190,20
"1715",3794460,"Centrum-West",52.3782657887147,4.88491941600321,"Apartment","Entire home/apt",1,130,23
"1716",3891811,"Centrum-West",52.3735686402384,4.87769395149663,"Apartment","Entire home/apt",1,70,12
"1717",4743773,"Centrum-West",52.3716700092275,4.88972756266249,"House","Entire home/apt",2,160,1
"1718",13820516,"Centrum-West",52.3797303037945,4.88537727383359,"Apartment","Entire home/apt",1,139,0
"1719",719623,"Centrum-West",52.3845080027666,4.89093895487084,"Apartment","Entire home/apt",1,120,60
"1720",12444222,"Centrum-West",52.375130049365,4.89969407447801,"Apartment","Private room",1,220,4
"1721",2023961,"Centrum-West",52.383173421574,4.88628481276881,"Apartment","Entire home/apt",1,90,11
"1722",11756060,"Centrum-West",52.3799806578563,4.88594339370143,"Apartment","Entire home/apt",1,99,7
"1723",8610280,"Centrum-West",52.3747565224646,4.89877785827938,"Apartment","Entire home/apt",1,139,21
"1724",3138014,"Centrum-West",52.3674887851569,4.87828279089495,"Apartment","Entire home/apt",4,270,5
"1727",3202731,"Centrum-West",52.3688536203813,4.87679436704521,"Apartment","Entire home/apt",1,175,3
"1728",3497636,"Centrum-West",52.3689214038807,4.87836512858285,"Apartment","Entire home/apt",2,200,10
"1729",12999439,"Centrum-West",52.372893784122,4.89539974710347,"Apartment","Entire home/apt",3,311,0
"1730",9985691,"Centrum-West",52.3790718705925,4.88796526792167,"Apartment","Private room",1,85,17
"1733",9455483,"Centrum-West",52.3663775282896,4.89522394198035,"Apartment","Entire home/apt",1,181,0
"1735",7364152,"Centrum-West",52.3719371506849,4.87661235387016,"Apartment","Private room",1,80,12
"1736",10640924,"Centrum-West",52.3725086505955,4.89876998241784,"Apartment","Entire home/apt",1,155,8
"1737",10870263,"Centrum-West",52.3750323143965,4.8769689399577,"Apartment","Entire home/apt",3,331,8
"1738",13679189,"Centrum-West",52.372588264597,4.88163738441229,"House","Entire home/apt",2,226,0
"1739",8642036,"Centrum-West",52.368491129399,4.88970838290946,"Apartment","Private room",1,190,28
"1740",2907634,"Centrum-West",52.368355677811,4.8944518431719,"Apartment","Entire home/apt",1,241,0
"1741",13458914,"Centrum-West",52.3743060893982,4.89048026776575,"Apartment","Entire home/apt",1,99,3
"1742",9310110,"Centrum-West",52.3734398291336,4.88767124683674,"Apartment","Entire home/apt",2,300,3
"1743",13524407,"Centrum-West",52.3741860668368,4.89771271891815,"Apartment","Entire home/apt",1,226,0
"1744",9985438,"Centrum-West",52.3743331889392,4.88895071530548,"Apartment","Entire home/apt",2,286,13
"1745",843138,"Centrum-West",52.3701375126109,4.89284077350616,"Apartment","Entire home/apt",1,175,44
"1746",8413298,"Centrum-West",52.3803589837275,4.88186636916014,"Apartment","Entire home/apt",1,111,8
"1747",13033581,"Centrum-West",52.3720967787803,4.89414636232229,"Apartment","Entire home/apt",2,220,6
"1749",3936265,"Centrum-West",52.3749208173339,4.88069237919759,"House","Private room",1,80,107
"1750",4350008,"Centrum-West",52.3759441448075,4.89896250894124,"Apartment","Private room",1,75,68
"1751",1358509,"Centrum-West",52.3748928779642,4.88266803053774,"Apartment","Entire home/apt",2,241,1
"1752",6814379,"Centrum-West",52.3721126647394,4.88037259861138,"Apartment","Entire home/apt",1,175,15
"1753",7213043,"Centrum-West",52.370556659898,4.88510802946257,"Apartment","Entire home/apt",3,395,23
"1754",12017557,"Centrum-West",52.371001358095,4.88651138190782,"Apartment","Entire home/apt",2,160,5
"1755",221060,"Centrum-West",52.3771727619831,4.88203666661044,"Apartment","Entire home/apt",1,99,35
"1756",515963,"Centrum-West",52.3724327385671,4.8771143669908,"Apartment","Entire home/apt",1,120,7
"1757",253792,"Centrum-West",52.3740807334853,4.89779258584723,"Apartment","Entire home/apt",1,193,37
"1758",3483681,"Centrum-West",52.3722093347971,4.89354112938398,"Apartment","Entire home/apt",1,219,12
"1760",253147,"Centrum-West",52.3774373951019,4.88532278061983,"House","Entire home/apt",1,195,69
"1761",4087011,"Centrum-West",52.3765575433655,4.89860319813884,"Apartment","Entire home/apt",1,122,27
"1762",12016855,"Centrum-West",52.3715262436097,4.88650967457015,"Apartment","Entire home/apt",2,219,4
"1763",7068846,"Centrum-West",52.3849962188253,4.88801213041037,"Apartment","Entire home/apt",0,99,34
"1764",5659167,"Centrum-West",52.3759738272502,4.8866372089483,"Apartment","Entire home/apt",2,220,24
"1765",13304917,"Centrum-West",52.3706247652368,4.87804905271185,"Apartment","Entire home/apt",3,149,0
"1766",6937101,"Centrum-West",52.3705641213602,4.88297093196787,"Apartment","Private room",1,60,12
"1767",2513422,"Centrum-West",52.3798896311399,4.8808910191084,"Apartment","Entire home/apt",1,150,1
"1768",2480621,"Centrum-West",52.3753435431516,4.89253037182398,"Apartment","Private room",1,95,48
"1770",4283923,"Centrum-West",52.3792831183402,4.88800852314439,"Apartment","Entire home/apt",0,79,7
"1771",12859176,"Centrum-West",52.3834103401404,4.88733405451519,"Apartment","Entire home/apt",1,129,0
"1772",3955085,"Centrum-West",52.3732443654506,4.88596424364397,"Apartment","Entire home/apt",1,180,13
"1773",3955073,"Centrum-West",52.3719851218735,4.88458335871974,"Apartment","Entire home/apt",1,245,23
"1774",5331292,"Centrum-West",52.3730959558715,4.88986010630535,"Apartment","Entire home/apt",1,85,61
"1775",3332424,"Centrum-West",52.3663219586035,4.88073567781422,"House","Entire home/apt",5,897,4
"1776",9689408,"Centrum-West",52.3694776344604,4.89615065939457,"Apartment","Entire home/apt",2,200,1
"1777",8080572,"Centrum-West",52.3694106361904,4.89370330198024,"Apartment","Entire home/apt",3,199,17
"1778",9525517,"Centrum-West",52.3763261274726,4.89282866118006,"Apartment","Private room",1,45,13
"1779",10279174,"Centrum-West",52.3733337311723,4.88101899960422,"Apartment","Entire home/apt",1,226,0
"1780",13523205,"Centrum-West",52.3822223276592,4.88726596763943,"Apartment","Entire home/apt",0,140,0
"1781",11527156,"Centrum-West",52.3733123969818,4.87613615222513,"Apartment","Entire home/apt",1,120,23
"1782",10511347,"Centrum-West",52.3676388240138,4.88484656855685,"Apartment","Entire home/apt",1,100,13
"1783",5437847,"Centrum-West",52.3762754562957,4.88024886852765,"House","Entire home/apt",3,441,25
"1784",12670872,"Centrum-West",52.3668664048125,4.89312629584335,"Apartment","Entire home/apt",1,235,1
"1786",7362439,"Centrum-West",52.3778360494043,4.88174046432433,"Apartment","Entire home/apt",1,185,2
"1788",11982718,"Centrum-West",52.3753049463506,4.88122152241256,"House","Entire home/apt",1,140,2
"1789",2972472,"Centrum-West",52.3747080800573,4.8789859726652,"Apartment","Entire home/apt",1,146,0
"1790",13261619,"Centrum-West",52.3805653548118,4.88884781604364,"Apartment","Private room",1,95,1
"1792",9165578,"Centrum-West",52.3743575427026,4.89913323992581,"Apartment","Entire home/apt",4,350,0
"1793",4872957,"Centrum-West",52.3690341789558,4.88340344448776,"Apartment","Entire home/apt",1,200,12
"1794",9722581,"Centrum-West",52.3692677372031,4.88685038697148,"Apartment","Entire home/apt",3,251,8
"1796",785296,"Centrum-West",52.3808416254418,4.88094266952846,"Apartment","Entire home/apt",1,140,0
"1797",13556392,"Centrum-West",52.3755272304303,4.88005264693045,"Apartment","Private room",1,100,0
"1798",5790324,"Centrum-West",52.3680896648333,4.87847214500683,"Apartment","Entire home/apt",2,140,29
"1799",8075704,"Centrum-West",52.3713880585096,4.89646324702956,"Apartment","Entire home/apt",1,175,7
"1802",4380472,"Centrum-West",52.3682039685439,4.89126212097076,"Apartment","Entire home/apt",1,311,0
"1803",4806394,"Centrum-West",52.3744015694163,4.88278681366106,"House","Entire home/apt",2,220,92
"1804",6868008,"Centrum-West",52.3823598400302,4.88674969165685,"House","Entire home/apt",3,300,8
"1805",12015376,"Centrum-West",52.3716169382472,4.8840901014635,"Apartment","Entire home/apt",0,120,18
"1806",10704030,"Centrum-West",52.3776156864935,4.89484974054976,"Apartment","Entire home/apt",1,159,19
"1809",9786479,"Centrum-West",52.3771091957114,4.87841751739671,"Apartment","Private room",1,111,6
"1811",3990724,"Centrum-West",52.3715616357255,4.88126137752895,"Apartment","Entire home/apt",1,150,37
"1812",4611207,"Centrum-West",52.3828539696339,4.88790103496749,"Apartment","Entire home/apt",0,99,48
"1813",10424174,"Centrum-West",52.3766554915097,4.8915141994357,"Apartment","Entire home/apt",1,110,13
"1814",11394170,"Centrum-West",52.3840044087042,4.88947261889103,"Apartment","Entire home/apt",2,220,2
"1815",11000924,"Centrum-West",52.3749532058504,4.87841815834514,"Apartment","Entire home/apt",1,120,0
"1816",11491501,"Centrum-West",52.3835326108023,4.88201085737439,"Apartment","Entire home/apt",2,235,0
"1817",11589646,"Centrum-West",52.377216926517,4.88189152361267,"Apartment","Entire home/apt",1,120,14
"1819",809026,"Centrum-West",52.3707513322214,4.89685583455825,"Apartment","Entire home/apt",2,299,31
"1820",4282415,"Centrum-West",52.3790596091217,4.88236117562806,"Apartment","Entire home/apt",2,226,11
"1821",11229145,"Centrum-West",52.3750954942238,4.88218637691667,"Apartment","Entire home/apt",2,175,4
"1823",3724325,"Centrum-West",52.3768091744259,4.87935834229853,"Apartment","Entire home/apt",2,210,9
"1824",13718505,"Centrum-West",52.3782032107062,4.8938135509764,"Apartment","Entire home/apt",1,129,0
"1825",283621,"Centrum-West",52.38056659973,4.88566483394576,"Apartment","Entire home/apt",2,195,19
"1826",11846023,"Centrum-West",52.3673828902835,4.89014887909598,"Apartment","Entire home/apt",1,219,13
"1827",10025125,"Centrum-West",52.383751653946,4.88556214105192,"Apartment","Entire home/apt",3,110,2
"1828",1734815,"Centrum-West",52.3782660417049,4.88235953287477,"Apartment","Entire home/apt",1,181,8
"1829",1233809,"Centrum-West",52.3735602604114,4.89938082635734,"Apartment","Entire home/apt",3,366,1
"1830",4099563,"Centrum-West",52.3772687041598,4.88414083809496,"Apartment","Entire home/apt",2,140,37
"1831",9360244,"Centrum-West",52.3823885577991,4.88566736869154,"Apartment","Entire home/apt",1,105,14
"1833",13455730,"Centrum-West",52.3831195601384,4.88557566049292,"Apartment","Entire home/apt",1,89,0
"1834",13121588,"Centrum-West",52.3800406442739,4.88622600694431,"Apartment","Entire home/apt",1,150,0
"1835",4282324,"Centrum-West",52.3780244500166,4.88959475962707,"House","Private room",1,75,10
"1836",47333,"Centrum-West",52.3689667794426,4.89381978112169,"Apartment","Entire home/apt",0,180,62
"1837",5854531,"Centrum-West",52.3781872659494,4.88156842686515,"House","Entire home/apt",2,175,24
"1838",10310985,"Centrum-West",52.3742792145458,4.88685855620216,"Apartment","Entire home/apt",1,125,12
"1839",13391183,"Centrum-West",52.3868741753987,4.88519680545181,"Apartment","Entire home/apt",1,59,0
"1840",13230976,"Centrum-West",52.3742429536842,4.87886033831143,"Apartment","Entire home/apt",0,108,2
"1841",4674811,"Centrum-West",52.3701153062849,4.89134586790025,"Apartment","Entire home/apt",2,150,19
"1842",12080366,"Centrum-West",52.3750692794492,4.8908670700645,"House","Entire home/apt",1,157,4
"1843",9196742,"Centrum-West",52.3769476778374,4.8875904721976,"Apartment","Private room",1,120,2
"1844",5558573,"Centrum-West",52.3757990082275,4.89125361960193,"Apartment","Private room",1,81,8
"1845",1603630,"Centrum-West",52.3792879768075,4.88768826547293,"Apartment","Entire home/apt",1,199,6
"1846",4772112,"Centrum-West",52.3724674782006,4.89536636634579,"Apartment","Entire home/apt",2,501,5
"1847",8189993,"Centrum-West",52.3726095434697,4.89785412614652,"Apartment","Entire home/apt",2,290,13
"1848",12243170,"Centrum-West",52.3758000247527,4.89664792943757,"Apartment","Entire home/apt",1,125,16
"1849",12079334,"Centrum-West",52.3876091881085,4.88463680311713,"Apartment","Entire home/apt",0,85,2
"1850",11915465,"Centrum-West",52.3749904140462,4.89527179820348,"Apartment","Entire home/apt",2,300,4
"1851",10243446,"Centrum-West",52.3688122537629,4.89543550055965,"House","Entire home/apt",2,150,4
"1853",58211,"Centrum-West",52.369164791657,4.88444534479915,"Apartment","Entire home/apt",2,195,36
"1854",8573087,"Centrum-West",52.3675000027974,4.88294831053539,"House","Entire home/apt",5,501,13
